submitter_id.samples,cnv_pca1,cnv_pca2,cnv_pca3,cnv_pca4,cnv_pca5,cnv_pca6,cnv_pca7,cnv_pca8,cnv_pca9,cnv_pca10,cnv_pca11,cnv_pca12,cnv_pca13,cnv_pca14,cnv_pca15,cnv_pca16,cnv_pca17,cnv_pca18,cnv_pca19,cnv_pca20,cnv_pca21,cnv_pca22,cnv_pca23,cnv_pca24,cnv_pca25,cnv_pca26,cnv_pca27,cnv_pca28,cnv_pca29,cnv_pca30,cnv_pca31,label_cnv
TCGA-A1-A0SE-01,-2.9698311374070148,-11.180062313217078,0.4108692974891422,-1.321602877291445,-6.1900119825140765,-4.68948735390649,-0.5277089859060289,-0.772647076802286,-4.604496453084967,-0.8113095088001121,-0.0062276299756340294,1.1561915590431713,0.23126881243672387,0.3809274828641435,0.4219583852345301,0.18121629212750073,-0.031766859940715673,0.22950556646104756,-0.1673025292293316,0.10300177316089333,0.22835030599328673,-0.10370795176785325,-0.12137857968728075,0.19625490142328875,-0.1285680379166423,-0.15112940727586965,-0.7179941791619178,-0.4349960218813508,-0.22062284514785865,-0.673077715868525,0.5257140721030759,1
TCGA-A1-A0SF-01,-4.005292256722477,9.255944297545485,1.9219081021716116,3.8531326349866415,-3.6161851648613963,0.6379671091299014,1.909657057924379,11.145148128010755,0.2901011644150079,0.6237781961713347,7.384235692019186,4.148617956600417,2.0970382301501,-0.23404845894853002,2.195975395817919,1.9581853292879354,-0.4444383927065254,0.3124500782445508,0.594820912331761,-0.6132075032015248,-1.3895604196654259,0.4955280415590866,-1.2721728774189174,2.8673972893135957,-0.4280424516969963,-1.247836985069588,-0.027154569589985283,0.029254072909679435,0.46031709603813953,-1.422993620328191,-1.0210787671918962,1
TCGA-A1-A0SG-01,-2.4151047354963384,-0.06718402672156197,1.7660807382882322,16.633617149358663,-1.4939294440247473,3.422356353444176,0.14680598237071316,1.411255016531103,2.033053806288411,-0.8786436980891945,0.15573625345446315,-0.26430124093600404,0.5211013389701452,-0.8391175348670877,0.1441644253216009,0.087349489230921,-0.01935730000011317,-0.4010166204959001,-0.3762603536079012,-0.33344491854596264,-0.19319203617438174,0.04129712421832516,-0.07504386265973463,-0.8185530885567873,-0.15113227266393,0.5212951384875731,0.6839321574117444,-0.19582674659711996,-0.32727450618566484,0.4977946131144454,0.7262468199483023,1
TCGA-A1-A0SH-01,12.571533530637616,0.9351693946002835,3.0675266852073615,-4.340289911478936,-1.5019060415493877,0.5575259856253357,0.21787896359115694,-0.2100830533689306,1.3321855630314066,0.5272165393519115,0.9951818339912607,0.7649773732148213,-1.333756780173035,-0.9994586801378137,0.5315645327643265,1.2545667896757347,0.7887991669774871,0.5819511903816026,-0.21676807618692948,-0.10408651094715049,-0.47980942190083103,0.24238015844400096,-0.22621575385073012,-0.08377991287768415,0.32051015331086996,-0.035363641548613906,-0.11847098527892064,-0.21409036170478482,-0.05961521558048712,0.09100873103538988,0.04822977663468559,1
TCGA-A1-A0SI-01,-7.896652561955656,8.2014446467605,-5.566808402785631,5.054387144314929,-3.8746549615839654,-4.9150994986671535,2.5504697889805596,-2.9469052875196757,0.027479146802791014,-0.8709021997302093,-0.5238719814607943,-1.6050728268417018,0.4366421431357062,-1.4775431026227959,-0.7338554496571983,0.8499792243897796,1.1416591455239347,-0.5627092788541224,0.2945062953426075,-0.6242167241220752,-0.3501315275131981,-0.05193709009890636,-0.03617191370180914,-0.17569281659206568,-0.30375793104337373,-0.13093662051204152,-0.2744972878564393,-0.08830509499970754,-0.07695690188247159,-0.22591504466101087,-0.07262920327554943,1
TCGA-A1-A0SJ-01,14.618770510932109,-10.247573294430685,1.146607088473555,-2.604101551203943,-5.468514667175769,-8.856475730161215,-2.530826368999805,-1.28766130802414,3.888139008571439,4.697419409700872,1.771538153530102,-1.030827340040159,0.4332254405040037,-1.137828900046426,3.1986056362824105,-1.0748763345925263,-1.1404750344941732,-1.4700050855467777,-0.16682452159634184,0.33871810994076956,-0.695705696573911,-0.8823905357159191,-2.9120833772036265,-1.554361508277597,-0.6051415651879585,0.9477251661486626,-0.1198244216345242,2.0924850971546234,1.176052914045706,-1.1172166311746285,0.3183096282863186,1
TCGA-A1-A0SK-01,-19.7610827390382,-5.736468964145733,-1.4591814957594624,12.65421250898203,13.310688148814002,-1.3938927880042056,2.388383372480293,0.8679235941181193,0.18872792374897832,-1.122958086594048,-1.1196116610412714,0.5769348350489829,0.9715145990406175,-0.3365701431833579,0.45889705706583295,0.48833203237829953,0.048252624512698766,-1.7697109840374057,0.21836246052811503,-1.8503339083559645,-2.209941044722293,1.4497916448811612,0.26051499840916625,-2.3440736089421828,-0.42522642586270526,0.6933076133338248,0.8870553620137424,-0.437817259598602,-0.9609754965948815,0.6894195050975516,0.8659877492645595,1
TCGA-A1-A0SM-01,17.570426774305137,2.037213145069757,2.628467641369768,-6.406231716950624,6.422265433258988,-11.837805732089755,-13.13900649696757,1.1907286645190556,1.406544907867773,-1.3618899481174096,1.909227558391855,-1.4972803896755402,1.4399665004001925,3.5007268719034705,-2.89606654707151,0.8720346110204213,2.2380610130294545,1.3373499393134836,0.2420465142377755,-0.28603366450633816,1.802632012565771,4.136344008784834,0.8918692147249491,-0.5760248247622833,0.6208496611671181,0.7941732901844775,3.4611383194017544,0.9983241383014522,1.7276675065408031,-2.8139578279302895,-1.741606950977339,1
TCGA-A1-A0SN-01,4.536559153579601,12.694944630810285,0.41466774708123577,-3.0414120407356746,6.339771095412722,-7.754325725019878,-12.11950255588563,2.5883728775523376,-4.213389596229466,9.362141747668332,-6.466945859852368,5.785355209019336,6.537093924685726,-5.387881183654486,0.6928988061967517,-5.0918628480397565,-0.8997341615449351,-0.8492678175751491,-1.8703634001002285,1.5492614933797502,-2.46169620017991,-1.3646433198673682,-0.017390387915395926,1.9692378568098858,1.82860577105319,0.7727947691285177,-2.78396730172165,-3.327149056817269,3.4968538310709136,3.295211574061641,1.9145325310531098,1
TCGA-A1-A0SO-01,12.136560719262983,5.809694229349048,3.4477919033427935,-2.0599649583223,12.808385018017193,-3.5358044744310306,2.0790924891822757,-5.282674924190904,8.815440505842366,-1.184090070094958,-1.8790229937631158,-6.6338447433438334,0.23628828967143445,-4.747944877244509,-2.7597539475173276,-2.1355576322691356,0.05337434509499426,-0.5604052235521971,-0.6671602653858556,0.6814298541558266,1.8614366328798835,-1.0697923673837184,1.1407536333647552,-1.3931150955019804,0.6577971662347513,0.8413359693863202,0.2801006090991569,0.6817865740329858,0.6802029329086936,1.3775181570874917,-0.1466630642122798,1
TCGA-A1-A0SP-01,-21.559299449141562,11.322040327693314,0.03529374556338713,-3.368402974608132,2.3038508313845507,-1.824273438060718,1.906487180089092,2.289524875629344,0.5623588587780737,1.2981236613460747,3.2639409930351726,1.5469974500804555,-2.24749172918375,-0.06606701136129606,-1.3185746590482088,1.227628429598005,-0.3152014528099731,3.3957254261473824,0.6320395851062671,-0.2043205293461996,-2.304734801924034,1.1545943898141515,-1.153514798495054,-1.4686174152147407,-0.593269147776807,-0.35124397619921915,0.0708468070728882,0.9050994397665676,0.14853889978406926,0.9089784636241126,-0.531393768776689,1
TCGA-A1-A0SQ-01,-3.8286713040698968,-0.2733571595117386,0.8762859423863242,-1.1475754397267084,-0.23800114352990107,-11.681279180605607,1.2893851334208863,0.3147913251382078,-0.937467290040693,-0.585603946212917,0.28161590291989447,-0.49808598977976426,-0.05108051760946267,-1.2282184269506096,0.029727066337143962,-0.32539259144081084,0.13654163294793611,-0.16685187910676647,-0.04659152158820857,0.015032576800452339,0.01671626505862946,-0.07050500310840797,0.12604925745663303,-0.08296850615179177,-0.21036855863684956,0.0875940518361367,-0.3960762965430186,-0.17965631993316755,-0.11267280239523929,-0.11992152039835985,0.2561455048140528,1
TCGA-A2-A04N-01,-2.7546071204578717,0.4365225684996404,1.6393618020832357,13.976812991600795,2.881208490979737,3.628370328005833,0.7694066515302868,0.8510976926576961,1.911814788536596,-0.8906913796526597,0.5380931929296132,0.08601281370390393,0.7781020594394134,-0.9167928636918349,0.2809179788746123,0.14921474820466452,-0.18220039791395487,-0.30110064362033606,-0.8515863603662402,-0.5637574188478899,-0.10942734658760143,0.09214171089051301,-0.04086512561682446,-0.12046494429236154,-0.031573828291452805,0.040374964167650136,0.055765102576111655,0.14800693343559967,0.28441673857390426,0.04101772953564899,0.15077402565601813,0
TCGA-A2-A04P-01,-8.271886842489167,10.906688251208534,-7.691980840870483,4.713053484552061,-3.678533610346572,0.45926099044262547,-10.79136581502705,-2.92485363846812,-9.793167385359624,11.377848649375924,4.383507202572528,0.026720899350820834,-2.783385675587924,-0.2785356315878312,0.28674152381008994,1.2870679116898323,-0.39392168287878676,-1.400402509101664,0.15379494402411292,0.33895354293390756,2.3351326447419867,-0.05853725085097869,-0.7920186087403741,-0.22172225504197965,0.24177452280299086,-0.09188632247680968,-0.31418718225402364,1.810147037829522,1.395380438056102,0.9625453955285509,-0.7077326190066994,1
TCGA-A2-A04Q-01,-4.369711682411381,9.816740766930018,2.4923485386972595,0.6560766373437324,-0.43513191692956177,1.015387165094697,0.8442760723535581,-2.2014695308284704,0.6018892802170338,0.5335885094216731,0.8060985712056692,3.5544502082322413,-2.433850896299604,1.781762121110931,2.287143124287548,-1.3207906838103112,0.22762518087506908,-1.0988704262693807,0.37368535792270063,0.3317514812801773,3.036348150794239,-0.5865136375788832,0.7740647456977144,-0.9472643341218372,-0.2396146598333522,0.045891989469743405,-0.5691927324403987,0.268758323263749,0.1843040149332902,-0.07243462742009803,-0.15855257940162884,0
TCGA-A2-A04R-01,17.83568745827628,2.718503206023589,-10.201021518761276,-4.381038781704429,-1.502689085664437,1.1146518665487841,-2.9050157521370337,-1.3706461512513128,1.3917245970667134,0.08278688152070056,1.6116198357329172,2.984714920134656,-2.3773345334031895,0.1846509371724065,-0.4844699348622784,1.0043946795184344,0.2189749219514975,0.9769457927608828,-0.7108663255687915,0.16829500541153736,-1.566599790294915,-0.4161469908982315,-0.8116788330669766,-0.09074487642592688,-0.3256557873778572,0.31535255563953957,0.11982998547820942,-0.4025669462321787,0.14959114651884586,0.051568609084747884,-0.2421112621957314,0
TCGA-A2-A04T-01,-19.201790661916167,-6.477863193593509,-1.3472954817978124,9.551685393572019,-1.0699943593428392,-3.89099230251789,-0.021338833609635406,-0.28425500591413394,0.08974305659254557,0.889926967468419,-1.4083855458052112,1.542892672265984,-4.23040536622445,1.704047760067535,-1.1321603026172289,-0.04213828369947374,0.8044529549883139,1.41027825237465,3.2711864528377625,1.0573984785913781,-1.2161270022582111,0.16928880983129557,-1.2340479262430812,-0.017723695376383256,-0.18236756680397959,0.14744179890270878,-0.34056244273634156,0.3498069402187306,-0.1333650643910764,-0.4865225072981816,0.20001998726622752,0
TCGA-A2-A04U-01,-4.6166590557669895,7.147995051792365,-4.739825122756638,-4.485037720122233,1.8107845503029065,-5.2347631828844365,13.607064231445706,2.8135012978678544,3.677992604393585,-7.579644203355683,1.4753085145776204,2.6093368260817664,-0.8608082126223072,0.8893050517276626,1.220540295078647,0.8607929989619678,2.5546956084563743,-0.8700415972887595,1.2949001038870835,0.5628722015548926,-1.847926657045479,1.4401100382387648,-1.4599995185741128,-0.10946956676370673,2.822079937583944,-1.411557767085989,-0.9113854971328392,0.08059730407300686,0.021466910265553998,-0.44713205727360006,-2.9276512539220936,0
TCGA-A2-A04V-01,-1.853776249687343,-10.274122504272233,0.4765653724149437,12.710288046974119,-3.6102102182468023,-4.3974204717321514,-0.0396099215636266,2.284667647496744,-2.9210782524341212,-1.0932730189130213,3.162660725572529,3.1627841921887403,2.8956817494239813,-0.45342456013768884,0.9063926216578525,1.9580790161552992,-0.6464991147820105,1.3624814076426086,-0.6255478528545741,0.3915620491684214,-3.672986315139611,1.2794405793022532,-0.31284503433937627,0.2851192472544468,0.03830898010859819,-0.7883268315448754,-1.5938539588618408,-0.6918372921334053,-0.26107091049181325,-1.8090364200874094,0.421616771744485,0
TCGA-A2-A04W-01,3.8467474264482724,-0.14037897619928355,8.988489943292533,-3.8510623272793802,-2.9052680656858354,0.3310604512337689,10.808786844201574,1.315885910638339,1.3822882294122107,3.4152121779482503,-4.989373684741243,0.9866573128575642,6.885269819437778,2.439577741128446,-2.7239410387370175,-3.7507254940727064,-2.5187879557686648,1.2238822751044358,0.737983993650931,-0.11758520909807749,0.8156519392400018,2.6042117117000174,0.7768148820635723,1.0021482833226796,-0.182955863397824,0.884271931450285,0.6378801279772658,0.35457558460117783,3.0421642112811567,-0.07430808655571625,-1.7546171533809973,0
TCGA-A2-A04X-01,17.36585152356992,4.2699341987749175,3.7084037562493255,-1.8789175110522265,0.1648801360387805,0.8514654808344376,8.42137218650543,2.330997605607571,3.2823316445067507,-9.573912907144656,0.49478688258586573,-7.31397444777946,0.8166578418006434,7.777202719763929,-0.5670023138788323,2.0502117710628287,3.370658720894519,2.5027703872395306,1.5225261021537577,-0.234119017792518,-1.6596576492049295,0.2362422464572915,-0.3101585641545082,1.308038230920374,1.0353705369257,0.2261763681017282,-2.3308047178888733,-0.4220615042428274,-0.9364110513556967,1.140446915399754,0.870438141762094,1
TCGA-A2-A04Y-01,3.8343589214000384,11.314478263270297,-3.1499054321425985,-3.64805738675116,-1.4886804760447965,0.03098585648518195,-3.7877260642901467,1.2351486695371978,0.7657840445555207,-1.192668288035347,2.6654284370691212,0.46368289591873446,0.9190300217600568,-1.9924966328156937,-1.1049698553689011,0.7158788752305463,0.6873827807648027,0.5861613949122327,0.507382146206972,0.36886354330307236,-0.45358366427955854,0.37154982065335757,-0.041459170968912266,0.24206303190900222,-0.4357598382696554,1.1267186527297057,0.7597284750610251,0.37477291932126566,-0.048656729598239905,-0.852852956653923,0.14503509137714773,1
TCGA-A2-A0CK-01,-4.065756970389744,0.18325513944056213,1.4385468739192995,-5.274297002897587,2.557579193833627,0.3754289659925874,1.188705827282876,0.04554973460650966,-8.023077366496187,-1.2550839904737618,-0.12809590774503724,-0.557795246350059,0.49710764661326357,-0.43269711046480286,-0.25351351522459553,0.32393691643709976,0.21118134724238266,0.43388836854761326,0.07287074030293902,0.027311101856208643,0.528883881394583,-0.15711157506040824,-0.7039255178909776,0.23160726809848844,0.24581475273458483,-0.10526411227165729,0.5138564104578132,0.4216021444490064,-0.05143060643839402,0.3050633712018983,-0.5561852189484461,0
TCGA-A2-A0CL-01,-3.9539084117576944,10.533091294257991,1.8295365110009862,1.4312194325032555,0.8714370403995572,-11.505848353736479,1.7043064451147674,0.19200947678947178,-1.0763499778326524,0.5636939552302758,1.5163469139567336,0.9238356147340293,-2.5038453174481243,-0.7357506618970635,-0.45010281885135905,-0.3177939144863536,-0.00864350015297428,1.4853961238894233,-0.05780291829618836,-0.40877820749172744,-1.1340871254555598,0.5332767366778436,-0.7121306469314271,-0.18582042284111874,-0.4467937887429811,-0.0403106893235264,-0.23758050783949958,-0.03935460309386739,-0.14853993820050293,-0.21961319342125557,0.4035923068218995,0
TCGA-A2-A0CM-01,-12.910439675531851,-9.980449283352758,-7.187475445045334,-7.5909630479453565,1.1333546513009538,6.551446618430808,-7.512449347639993,-2.028766803153292,-0.2977571594278564,8.142000977651756,3.0904020035569446,-0.9839015623801816,-0.3687095802612805,-0.5672728212810804,-0.4000751035293667,1.5743331024606702,-0.8108268796064715,-1.7181295365727127,-0.3304673143469811,0.8975640205733798,0.6145233694803065,0.8711225150962669,-0.8977769981000985,-0.086803222180329,-0.27811480685260515,-0.832430815707176,-0.1886443963855278,0.9076650723162103,0.9807146493742054,0.8595783109488193,-0.5430273195221436,1
TCGA-A2-A0CO-01,-4.157238755719939,7.376190807214957,2.7669946595040398,2.93735308848874,-4.656250286335092,6.869414761152338,-0.035926601075617515,-1.759959534793805,1.8918484739801897,-1.0291532700048187,-0.11792958664127817,-2.1876754051805047,0.8725092482783485,-1.5336907850666694,-0.68140314801213,0.08765564671157718,0.053912293085168816,0.39174319752133696,-0.15109261062979862,0.6247554220454393,-0.04099249730637065,-0.25781747684306844,0.22943495314067794,-0.3349328944598777,0.23907308968106641,0.0796865480711397,0.171344313221472,0.07449982307542205,0.19112092672624942,0.2867849124384108,0.016421175726825638,0
TCGA-A2-A0CP-01,-1.9666818926242189,-10.069397817504997,0.876985802569145,14.824707851933626,-2.5069893402212644,3.4275221656950223,-0.6646217374245035,-0.8289715342730578,2.3656113551690154,-0.8718409426076901,0.7568396719787388,1.8940186572279283,0.9823481497650222,0.1574659159634194,0.8869769089342295,0.38686496232931755,-0.5651997073947829,0.11900258370837381,-1.5418391995868383,-0.3826197011994528,0.30074098445850167,-0.08898385222039619,-0.05302913937522057,1.6934982899020083,0.28831005021101513,-0.5753483261537015,-0.7722371501379135,0.5843266306255,0.8752085413250532,-0.7825741557467393,-0.7892841260346766,0
TCGA-A2-A0CQ-01,-4.506682200671275,0.3528343436618622,1.2586667354810155,-5.870260819161295,2.4326159001680323,0.5396017480425276,1.1595355959753086,0.3073157087226131,0.434566614359321,-0.3477613813451393,0.43643503540188877,-0.7219547899426388,0.15612739683745683,-0.7416732030201509,-0.0680254669976506,-0.07431405385324333,-0.03655450082653037,-0.10969672568513979,-0.0021115179709512563,0.09098129160474458,0.06213406149713733,0.007001368387243626,0.0020565496462751362,-0.04110504059828825,-0.007500837069222817,-0.02695285415489085,0.040640710237018894,-0.12005659274299137,0.034086185753630954,-0.021562224095851075,0.039925303249818044,0
TCGA-A2-A0CR-01,-21.47553418666678,-0.4235571700690292,-0.6699343551177488,-4.305531093444419,2.057701524517843,0.43334683494081405,1.4175443021052532,0.43489977112664546,-0.18951358404566784,-0.6327723170769723,-0.5446140917696158,-0.5108377137626312,0.651101545186144,-0.07419302188513784,0.39923347849477175,0.6338894929976908,0.1306355428683222,-0.24964353727352548,-0.006769714980870425,0.04371654512304167,0.16607027555412862,0.11473901335629744,0.04219353416401676,-0.02091459963331684,0.04222321499047811,-0.0809709337952885,0.08918668328993619,-0.08309425079559994,0.0212255280963391,0.011531287458787372,-0.010540156641991065,0
TCGA-A2-A0CS-01,-4.506682200671304,0.35283434366184413,1.2586667354810022,-5.870260819161295,2.4326159001680354,0.5396017480425271,1.1595355959752973,0.3073157087225949,0.4345666143593206,-0.3477613813451409,0.43643503540189227,-0.7219547899426424,0.15612739683745902,-0.7416732030201549,-0.0680254669976433,-0.07431405385323446,-0.03655450082651783,-0.10969672568514229,-0.002111517970953689,0.0909812916047455,0.06213406149713151,0.0070013683872427596,0.0020565496462700314,-0.04110504059829353,-0.007500837069220703,-0.026952854154894457,0.04064071023702417,-0.1200565927429991,0.03408618575363097,-0.02156222409585515,0.03992530324982019,0
TCGA-A2-A0CT-01,13.326505931667734,-9.945520775073307,2.341247262922201,-9.010751952731486,1.7179812246098523,1.4820689694926334,-0.020207660060919154,-1.4543133407127729,-5.918848860792278,-0.551785580631551,0.9586687212629755,1.1997996953669785,-0.19937724899363746,0.17436662268311295,-0.059547915632086564,-0.41315429680593785,-0.30646320185503995,0.5036404445047366,-0.13845194366918587,0.16921460197302252,0.2507624002127339,-0.09507353075404135,-0.40759713743447523,0.14903046841308829,0.03862852058978553,-0.05505903274008258,-0.07561364146356034,-0.056566470209269956,-0.0022162423612978625,-0.06332695790118847,0.14332924563582014,0
TCGA-A2-A0CU-01,23.28504093125715,-10.483356246800948,9.914725234229376,9.41901908879419,1.776002086226381,3.784103991891846,4.466942452646788,-0.9975271995801014,2.989229268828259,0.45439128512133037,2.198637845021777,1.256945155487758,-0.027458312865415706,-0.5529067597511567,1.3597946927080014,-1.2812350468501288,-1.7362491351141445,-0.4778140226217896,-0.8890447357864208,-0.24805830681092636,-0.623507816223191,-0.8515474960011422,-0.4801843222082495,-0.2515195623586744,0.05220071526445839,-0.712961104364331,-0.3961583188896856,-0.4789017399982095,0.24197750583497243,0.5863587359235893,0.497451216509855,1
TCGA-A2-A0CV-01,-20.95669073351376,-11.393938962818439,-1.709510843288367,-6.2479320825911016,0.9925056731319519,0.4952224025138383,0.5476236432993069,-1.0193538417680006,-0.04311526492314307,-0.3408660042345912,-0.560856811741908,1.4874311279115686,0.48095420524422045,1.2252583170154563,1.0888076654651537,0.647878634406666,-0.12309538943649868,-0.19939491460225311,-0.17793213635047717,0.17897064725205977,0.11608205142773641,0.1904863533252534,0.06451766602636584,0.0687546831828917,0.12405051380663125,-0.10272834128100831,0.09921983651262288,-0.08391922107582521,-0.04900447511141088,0.053311225345499674,0.04749357917586093,0
TCGA-A2-A0CW-01,-7.86786524723944,1.3028560782516212,-7.732089984568403,1.3931914299723804,0.467621771370221,-4.74163769596354,-1.6429499738420998,-0.5081313517066338,-0.5821865342320371,2.25262988371634,-2.4402696513297077,0.9818704366324051,-7.163991073632206,1.6981219007246686,-1.984954466499936,1.5714536154373309,-1.6150557419784302,1.688567197228849,5.702078752948359,2.041106284948105,-1.917695094431541,0.04688185264793112,2.561242712303174,2.4790679746570152,1.6234036883913736,-0.5800524044697385,-0.5660664017799948,-0.1703892941439704,0.3867390600668458,0.6047186259229508,-0.02898332529179064,0
